鄉鎮市區,交易標的,土地位置建物門牌,都市土地使用分區,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,土地移轉總面積平方公尺,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位移轉總面積(平方公尺),車位總價元,主建物面積,附屬建物面積,陽台面積,電梯,Lat,Lng
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵南路三段與圓光路交叉口附近,,1110308,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,29.77,146.47,3,2,2,有,無,11300000,83305,,1600000,,,,,24.9962582,121.1978085
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110314,土地2建物1車位1,十一層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,9.46,107.3,2,2,1,有,無,12470000,140645,,1750000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110314,土地2建物1車位1,七層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,9.1,104.02,2,2,1,有,無,10900000,128873,,1500000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110314,土地2建物1車位1,十一層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,9.1,104.02,2,2,1,有,無,11410000,130381,,1900000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110315,土地2建物1車位1,五層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,14.54,147.76,3,2,2,有,無,16300000,126843,,1500000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110315,土地2建物1車位1,十二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,8.92,102.8,2,2,1,有,無,10880000,129392,,1600000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110315,土地2建物1車位1,四層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,11.06,120.15,2,2,1,有,無,13850000,138655,,1500000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110315,土地2建物1車位1,十層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,14.81,150.33,3,2,2,有,無,18450000,139203,,1850000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110315,土地2建物1車位1,九層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,9.1,104.02,2,2,1,有,無,11040000,129421,,1600000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110319,土地2建物1車位1,十五層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,11.06,120.26,2,2,1,有,無,13260000,130186,,1650000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110319,土地2建物1車位1,十二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,9.01,103.73,2,2,1,有,無,11260000,130902,,1750000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青雲路,商,1110319,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,15.24,132.13,3,2,2,有,無,14920000,131623,,2200000,,,,,25.0138103,121.2203549
中壢區,房地(土地+建物)+車位,桃園市中壢區青雲路,商,1110313,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,15.24,132.13,3,2,2,有,無,14050000,126759,,1800000,,,,,25.0138103,121.2203549
中壢區,房地(土地+建物)+車位,桃園市中壢區青雲路,商,1110315,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,13,117.97,2,2,2,有,無,12310000,126819,,1850000,,,,,25.0138103,121.2203549
中壢區,房地(土地+建物)+車位,桃園市中壢區青雲路,商,1110319,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,14.71,128.79,3,2,2,有,無,13550000,126474,,1750000,,,,,25.0138103,121.2203549
中壢區,房地(土地+建物)+車位,桃園市中壢區青雲路,商,1110316,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,12.96,117.7,2,2,2,有,無,13850000,147184,,1750000,,,,,25.0138103,121.2203549
中壢區,房地(土地+建物)+車位,桃園市中壢區青雲路,商,1110319,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,12.96,117.7,2,2,2,有,無,14400000,151441,,1950000,,,,,25.0138103,121.2203549
中壢區,房地(土地+建物),桃園市中壢區青雲路,商,1110319,土地1建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,10.06,63.79,0,0,0,無,無,10150000,159116,,0,,,,,25.0138103,121.2203549
中壢區,房地(土地+建物)+車位,桃園市中壢區青雲路,商,1110318,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,14.71,128.79,3,2,2,有,無,13350000,123794,,1800000,,,,,25.0138103,121.2203549
中壢區,房地(土地+建物)+車位,桃園市中壢區青雲路,商,1110316,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,14.71,128.79,3,2,2,有,無,13300000,121651,,1950000,,,,,25.0138103,121.2203549
中壢區,房地(土地+建物),桃園市中壢區青雲路,商,1110319,土地1建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,13.06,82.82,2,2,2,有,無,10200000,123159,,0,,,,,25.0138103,121.2203549
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路二段,住,1110314,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,20.32,118.53,2,2,2,有,無,14060000,145899,,2000000,,,,,25.0180816,121.2220533
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路二段,住,1110313,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,20.32,118.53,2,2,2,有,無,13860000,145899,,1800000,,,,,25.0180816,121.2220533
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路二段,住,1110313,土地1建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,24.51,135.57,3,2,2,有,無,15530000,136710,,1900000,,,,,25.0180816,121.2220533
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路二段,住,1110318,土地1建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,20.32,118.53,2,2,2,有,無,14310000,148318,,2050000,,,,,25.0180816,121.2220533
中壢區,房地(土地+建物)+車位,桃園市中壢區青雲路與青商路交叉口,商,1110318,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,14,128.62,3,2,2,有,無,17200000,154369,,2200000,,,,,25.0077916,121.2192226
中壢區,房地(土地+建物)+車位,桃園市中壢區松義路B2棟11樓,住,1110225,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,23.76,155.83,3,2,2,有,無,12140000,84687,,1350000,,,,,24.960095,121.1664522
中壢區,房地(土地+建物)+車位,桃園市中壢區松義路B1棟13樓,住,1110226,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,16.55,117.09,2,2,1,有,無,9000000,85147,,1450000,,,,,24.960095,121.1664522
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵北路一段,商,1110221,土地2建物1車位1,三層,17,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,10.94,128.14,0,0,0,無,無,13960000,123102,,1800000,,,,,25.0143928,121.2150237
中壢區,房地(土地+建物)+車位,桃園市中壢區桃園市中壢區民權路四段與永順街交叉路口青溪段519地號,住,1110313,土地1建物1車位2,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,30.93,201.95,3,2,2,有,無,17620000,111764,,3550000,,,,,25.0110968,121.2028484
中壢區,房地(土地+建物)+車位,桃園市中壢區桃園市中壢區民權路四段與永順街交叉路口青溪段519地號,住,1110311,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,30.93,163.92,3,2,2,有,無,16520000,115736,,1950000,,,,,25.0110968,121.2028484
中壢區,房地(土地+建物)+車位,桃園市中壢區桃園市中壢區民權路四段與永順街交叉路口青溪段519地號,住,1110318,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,30.95,164.05,3,2,2,有,無,15930000,112522,,1750000,,,,,25.0110968,121.2028484
中壢區,房地(土地+建物)+車位,桃園市中壢區桃園市中壢區民權路四段與永順街交叉路口青溪段519地號,住,1110318,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,30.95,164.05,3,2,2,有,無,16210000,113950,,1850000,,,,,25.0110968,121.2028484
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段與青雲路交叉路口（青平段97地號）,商,1110313,土地1建物1車位1,十一層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,18.08,151.76,3,2,2,有,無,19220000,137053,,2050000,,,,,25.0129819,121.2213948
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段與青雲路交叉路口（青平段97地號）,商,1110308,土地1建物1車位1,六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,18.21,150.01,3,2,2,有,無,19380000,137718,,2000000,,,,,25.0129819,121.2213948
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路四段青昇段397地號,住,1110319,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,22.42,129.96,2,2,2,有,無,17320000,147891,,2000000,,,,,25.0143496,121.2216144
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路四段青昇段397地號,住,1110321,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,22.53,132.76,2,2,2,有,無,16280000,139231,,1800000,,,,,25.0143496,121.2216144
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路四段青昇段397地號,住,1110314,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,31.29,173.27,3,2,2,有,無,19580000,123036,,1800000,,,,,25.0143496,121.2216144
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵南路五段888號11樓,住,1110227,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,23.38,148.27,2,1,1,有,無,9100000,67268,,1350000,,,,,24.9628492,121.1635264
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵南路五段888號13樓,住,1110224,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,23.38,148.27,2,1,1,有,無,9200000,68136,,1350000,,,,,24.9628492,121.1635264
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵南路五段888號9樓,住,1110306,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,23.38,148.27,2,1,1,有,無,9200000,68136,,1350000,,,,,24.9628492,121.1635264
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵南路五段888號15樓,住,1110307,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,23.38,152.57,2,1,1,有,無,9050000,66400,,1400000,,,,,24.9628492,121.1635264
中壢區,房地(土地+建物)+車位,桃園市中壢區民族路六段90號旁,商,1110325,土地1建物1車位1,二十層,22,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,19.79,209.54,3,2,2,有,無,18200000,97823,,1350000,,,,,24.9594219,121.1644019
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵南路三段與圓光路交叉口附近,,1110323,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,29.77,146.47,3,2,2,有,無,12810000,97990,,1400000,,,,,24.9962582,121.1978085
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵南路三段與圓光路交叉口附近,,1110324,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,29.77,146.47,3,2,2,有,無,11780000,87427,,1600000,,,,,24.9962582,121.1978085
中壢區,房地(土地+建物)+車位,桃園市中壢區民權路四段557巷13旁,住,1110318,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,19.48,128.62,2,2,1,有,無,12070000,112644,,1700000,,,,,25.0113129,121.2026807
中壢區,房地(土地+建物)+車位,桃園市中壢區民權路四段557巷13旁,住,1110326,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,18.66,126.04,2,2,1,有,無,12030000,117094,,1700000,,,,,25.0113129,121.2026807
中壢區,房地(土地+建物)+車位,桃園市中壢區正光一街及正光街交叉口,住,1110304,土地6建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,24.88,159.84,3,2,2,有,無,15250000,111466,,2000000,,,,,24.9583794,121.2022731
中壢區,房地(土地+建物)+車位,桃園市中壢區正光一街及正光街交叉口,住,1110306,土地6建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,24.88,159.84,3,2,2,有,無,15400000,113569,,1900000,,,,,24.9583794,121.2022731
中壢區,房地(土地+建物)+車位,桃園市中壢區正光一街及正光街交叉口,住,1110326,土地6建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,24.88,159.84,3,2,2,有,無,16960000,116177,,3150000,,,,,24.9583794,121.2022731
中壢區,房地(土地+建物)+車位,桃園市中壢區褔嶺路（山嶺段382、383等二筆）,,1110307,土地2建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,30.14,148.84,3,2,2,有,無,9780000,72597,,1350000,,,,,24.9683358,121.1751456
中壢區,房地(土地+建物)+車位,桃園市中壢區中山東路,商,1110323,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,13.01,105.23,2,2,1,有,無,11350000,112493,,950000,,,,,24.9363931,121.2507827
中壢區,房地(土地+建物),桃園市中壢區榮民路510號之旁,農,1110326,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,84.19,236.3,3,2,4,有,無,21740000,92002,,0,,,,,24.9575716,121.259517
中壢區,房地(土地+建物)+車位,桃園市中壢區永裕路、永園路口,住,1110315,土地2建物1車位4,二十一層,31,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,90.4,569.63,0,0,4,有,無,62410000,123107,,7200000,,,,,25.0081623,121.2008081
中壢區,房地(土地+建物),桃園市中壢區山東路588巷56弄,,1110304,土地3建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,82.64,225.89,5,3,6,有,無,15880000,70300,,0,,,,,25.0095898,121.1683125
中壢區,房地(土地+建物)+車位,桃園市中壢區民權路四段438號之對面,住,1110318,土地13建物1車位2,十一層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,58.12,401.75,4,2,3,有,無,56290000,152222,,4600000,,,,,25.0056042,121.2028418
中壢區,房地(土地+建物)+車位,桃園市中壢區民權路四段438號之對面,住,1110318,土地13建物1車位2,十三層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,58.12,401.75,4,2,3,有,無,56710000,153459,,4600000,,,,,25.0056042,121.2028418
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110321,土地2建物1車位1,十五層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,8.92,102.8,2,2,1,有,無,10850000,130368,,1500000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110321,土地2建物1車位1,十六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,12.13,128.22,2,2,1,有,無,14410000,130327,,1750000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110321,土地2建物1車位1,四層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,9.1,104.16,2,2,1,有,無,10870000,128216,,1500000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110322,土地2建物1車位1,九層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,11.06,120.26,2,2,1,有,無,13050000,128392,,1600000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110322,土地2建物1車位1,十一層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,8.92,102.8,2,2,1,有,無,10910000,129113,,1650000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110323,土地2建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,8.57,100,2,2,1,有,無,10600000,128410,,1750000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110323,土地2建物1車位1,五層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,15.97,159.47,3,2,2,有,無,18340000,129995,,1650000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110326,土地2建物1車位1,三層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,14.01,143.64,3,2,2,有,無,17360000,138682,,1750000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110326,土地2建物1車位1,四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,11.33,122.16,2,2,1,有,無,14790000,143171,,1750000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110326,土地2建物1車位1,四層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,16.33,162.39,3,2,2,有,無,17170000,118574,,1600000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青雲路,商,1110320,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,15.24,132.13,3,2,2,有,無,13830000,125000,,1750000,,,,,25.0138103,121.2203549
中壢區,房地(土地+建物)+車位,桃園市中壢區青雲路,商,1110323,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,15.24,132.13,3,2,2,有,無,14010000,126863,,1750000,,,,,25.0138103,121.2203549
中壢區,房地(土地+建物),桃園市中壢區青雲路,商,1110321,土地1建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,13,82.48,2,2,2,有,無,10710000,129850,,0,,,,,25.0138103,121.2203549
中壢區,房地(土地+建物)+車位,桃園市中壢區青雲路,商,1110324,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,14.71,128.79,3,2,2,有,無,13650000,125938,,1900000,,,,,25.0138103,121.2203549
中壢區,房地(土地+建物),桃園市中壢區青雲路,商,1110325,土地1建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,9.71,61.6,0,0,0,無,無,9030000,146591,,0,,,,,25.0138103,121.2203549
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路二段,住,1110320,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,20.32,118.53,2,2,2,有,無,13650000,142149,,1900000,,,,,25.0180816,121.2220533
中壢區,房地(土地+建物)+車位,桃園市中壢區青雲路與青商路交叉口,商,1110323,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,11.4,110.98,3,2,2,有,無,14380000,155665,,2000000,,,,,25.0077916,121.2192226
中壢區,房地(土地+建物)+車位,桃園市中壢區文興路與文昌路交叉口,住,1110319,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,26.46,158.03,3,2,2,有,無,17400000,124264,,2000000,,,,,24.9996807,121.2065281
中壢區,房地(土地+建物)+車位,桃園市中壢區文興路與文昌路交叉口,住,1110320,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,19.59,125.83,2,2,1,有,無,12860000,118936,,1950000,,,,,24.9996807,121.2065281
中壢區,房地(土地+建物),桃園市中壢區高鐵北路一段,商,1110320,土地2建物1車位0,八層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,8.23,74.46,1,1,1,有,無,9980000,134032,,0,,,,,25.0143928,121.2150237
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵北路一段,商,1110326,土地2建物1車位1,六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,16.71,179.73,4,2,2,有,無,24650000,151293,,1900000,,,,,25.0143928,121.2150237
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵北路一段,商,1110320,土地2建物1車位1,五層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,12.84,144.96,3,2,2,有,無,17100000,132353,,1800000,,,,,25.0143928,121.2150237
中壢區,房地(土地+建物),桃園市中壢區青埔路一段與青商路交叉口,商,1110320,土地5建物1車位0,一層,19,店面(店鋪),住商用,鋼筋混凝土造,16.63,117.13,0,0,0,無,無,21610000,184496,,0,,,,,25.0077916,121.2192226
中壢區,房地(土地+建物)+車位,桃園市中壢區青埔路一段與青商路交叉口,商,1110320,土地5建物1車位1,十三層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,17.4,145.55,3,2,2,有,無,18550000,134837,,2050000,,,,,25.0077916,121.2192226
中壢區,房地(土地+建物)+車位,桃園市中壢區青埔路一段與青商路交叉口,商,1110326,土地5建物1車位1,五層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,12.58,111.84,2,2,2,有,無,14280000,139635,,1900000,,,,,25.0077916,121.2192226
中壢區,房地(土地+建物)+車位,桃園市中壢區中榮路,商,1110305,土地10建物1車位1,十九層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,13.15,143.56,3,2,2,有,無,17080000,130019,,2250000,,,,,24.9548681,121.2208794
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路一段113號旁,住,1110327,土地1建物1車位2,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,44.78,303.6,4,2,3,有,無,36700000,144686,,3700000,,,,,25.0011018,121.2061198
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路一段113號旁,住,1110327,土地1建物1車位2,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,36.32,260.63,3,2,2,有,無,28700000,135055,,3700000,,,,,25.0011018,121.2061198
中壢區,房地(土地+建物)+車位,桃園市中壢區青商路143-0號旁,商,1110326,土地1建物1車位1,七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,29.43,233.67,3,2,2,有,無,39250000,178898,,2050000,,,,,25.0072223,121.2183655
